embedding,fpr,tpr
torchxrayvision,0.004323,0.193202
torchxrayvision,0.004699,0.193202
torchxrayvision,0.004699,0.198569
torchxrayvision,0.005075,0.198569
torchxrayvision,0.005075,0.200358
torchxrayvision,0.005263,0.200358
torchxrayvision,0.005263,0.209302
torchxrayvision,0.005451,0.209302
torchxrayvision,0.005451,0.214669
torchxrayvision,0.005827,0.214669
torchxrayvision,0.005827,0.223614
torchxrayvision,0.006015,0.223614
torchxrayvision,0.006015,0.22898
torchxrayvision,0.006203,0.22898
torchxrayvision,0.006203,0.232558
torchxrayvision,0.006391,0.232558
torchxrayvision,0.006391,0.236136
torchxrayvision,0.006579,0.236136
torchxrayvision,0.006579,0.245081
torchxrayvision,0.007143,0.245081
torchxrayvision,0.007143,0.246869
torchxrayvision,0.007331,0.246869
torchxrayvision,0.007331,0.259392
torchxrayvision,0.007895,0.259392
torchxrayvision,0.007895,0.264758
torchxrayvision,0.008083,0.264758
torchxrayvision,0.008083,0.266547
torchxrayvision,0.008271,0.266547
torchxrayvision,0.008271,0.268336
torchxrayvision,0.008647,0.268336
torchxrayvision,0.008647,0.275492
torchxrayvision,0.009023,0.275492
torchxrayvision,0.009398,0.275492
torchxrayvision,0.009398,0.277281
torchxrayvision,0.009586,0.277281
torchxrayvision,0.009586,0.288014
torchxrayvision,0.009774,0.288014
torchxrayvision,0.009774,0.296959
torchxrayvision,0.009962,0.296959
torchxrayvision,0.009962,0.300537
torchxrayvision,0.01015,0.300537
torchxrayvision,0.01015,0.302326
torchxrayvision,0.011466,0.302326
torchxrayvision,0.011466,0.304114
torchxrayvision,0.011842,0.304114
torchxrayvision,0.011842,0.31127
torchxrayvision,0.012406,0.31127
torchxrayvision,0.012406,0.313059
torchxrayvision,0.01297,0.313059
torchxrayvision,0.01297,0.314848
torchxrayvision,0.013158,0.314848
torchxrayvision,0.013158,0.318426
torchxrayvision,0.013346,0.318426
torchxrayvision,0.013346,0.320215
torchxrayvision,0.013534,0.320215
torchxrayvision,0.013534,0.322004
torchxrayvision,0.013722,0.322004
torchxrayvision,0.013722,0.330948
torchxrayvision,0.01391,0.330948
torchxrayvision,0.01391,0.338104
torchxrayvision,0.014098,0.338104
torchxrayvision,0.014098,0.339893
torchxrayvision,0.014286,0.339893
torchxrayvision,0.014286,0.341682
torchxrayvision,0.014474,0.341682
torchxrayvision,0.014474,0.355993
torchxrayvision,0.01485,0.355993
torchxrayvision,0.01485,0.357782
torchxrayvision,0.015226,0.357782
torchxrayvision,0.015226,0.363148
torchxrayvision,0.015602,0.363148
torchxrayvision,0.015602,0.37746
torchxrayvision,0.015789,0.37746
torchxrayvision,0.015789,0.382826
torchxrayvision,0.016165,0.382826
torchxrayvision,0.016165,0.384615
torchxrayvision,0.016353,0.384615
torchxrayvision,0.016353,0.395349
torchxrayvision,0.016541,0.395349
torchxrayvision,0.016541,0.400716
torchxrayvision,0.016729,0.400716
torchxrayvision,0.016729,0.404293
torchxrayvision,0.016917,0.404293
torchxrayvision,0.016917,0.40966
torchxrayvision,0.017857,0.40966
torchxrayvision,0.017857,0.411449
torchxrayvision,0.018045,0.411449
torchxrayvision,0.018045,0.413238
torchxrayvision,0.019361,0.413238
torchxrayvision,0.019361,0.418605
torchxrayvision,0.019925,0.418605
torchxrayvision,0.019925,0.420394
torchxrayvision,0.020301,0.420394
torchxrayvision,0.021617,0.420394
torchxrayvision,0.021617,0.423971
torchxrayvision,0.021992,0.423971
torchxrayvision,0.021992,0.42576
torchxrayvision,0.02218,0.42576
torchxrayvision,0.02218,0.427549
torchxrayvision,0.022556,0.427549
torchxrayvision,0.022556,0.429338
torchxrayvision,0.02406,0.429338
torchxrayvision,0.02406,0.431127
torchxrayvision,0.024248,0.431127
torchxrayvision,0.024248,0.432916
torchxrayvision,0.024436,0.432916
torchxrayvision,0.024436,0.434705
torchxrayvision,0.024812,0.434705
torchxrayvision,0.024812,0.436494
torchxrayvision,0.025564,0.436494
torchxrayvision,0.025564,0.438283
torchxrayvision,0.026504,0.438283
torchxrayvision,0.026504,0.440072
torchxrayvision,0.026692,0.440072
torchxrayvision,0.026692,0.44186
torchxrayvision,0.027632,0.44186
torchxrayvision,0.027632,0.443649
torchxrayvision,0.02782,0.443649
torchxrayvision,0.02782,0.445438
torchxrayvision,0.028008,0.445438
torchxrayvision,0.028008,0.447227
torchxrayvision,0.028195,0.447227
torchxrayvision,0.028195,0.449016
torchxrayvision,0.028383,0.449016
torchxrayvision,0.028383,0.450805
torchxrayvision,0.028947,0.450805
torchxrayvision,0.028947,0.452594
torchxrayvision,0.029323,0.452594
torchxrayvision,0.029323,0.457961
torchxrayvision,0.029511,0.457961
torchxrayvision,0.029511,0.45975
torchxrayvision,0.029887,0.45975
torchxrayvision,0.029887,0.461538
torchxrayvision,0.030075,0.461538
torchxrayvision,0.030075,0.463327
torchxrayvision,0.030639,0.463327
torchxrayvision,0.030639,0.465116
torchxrayvision,0.031391,0.465116
torchxrayvision,0.031391,0.466905
torchxrayvision,0.031579,0.466905
torchxrayvision,0.031579,0.468694
torchxrayvision,0.031767,0.468694
torchxrayvision,0.031767,0.470483
torchxrayvision,0.031955,0.470483
torchxrayvision,0.031955,0.474061
torchxrayvision,0.032143,0.474061
torchxrayvision,0.032143,0.477639
torchxrayvision,0.034774,0.477639
torchxrayvision,0.034774,0.479428
torchxrayvision,0.035338,0.479428
torchxrayvision,0.035338,0.484794
torchxrayvision,0.035526,0.484794
torchxrayvision,0.035526,0.488372
torchxrayvision,0.036466,0.488372
torchxrayvision,0.036466,0.490161
torchxrayvision,0.037218,0.490161
torchxrayvision,0.037218,0.495528
torchxrayvision,0.037406,0.495528
torchxrayvision,0.037406,0.497317
torchxrayvision,0.037782,0.497317
torchxrayvision,0.037782,0.500894
torchxrayvision,0.038158,0.500894
torchxrayvision,0.038534,0.500894
torchxrayvision,0.038722,0.500894
torchxrayvision,0.038722,0.502683
torchxrayvision,0.040414,0.502683
torchxrayvision,0.040414,0.504472
torchxrayvision,0.041353,0.504472
torchxrayvision,0.041353,0.506261
torchxrayvision,0.042105,0.506261
torchxrayvision,0.042105,0.509839
torchxrayvision,0.043233,0.509839
torchxrayvision,0.043233,0.513417
torchxrayvision,0.043609,0.513417
torchxrayvision,0.043609,0.518784
torchxrayvision,0.043797,0.518784
torchxrayvision,0.043797,0.520572
torchxrayvision,0.045113,0.520572
torchxrayvision,0.045113,0.522361
torchxrayvision,0.045489,0.522361
torchxrayvision,0.045489,0.531306
torchxrayvision,0.046241,0.531306
torchxrayvision,0.046241,0.533095
torchxrayvision,0.046429,0.533095
torchxrayvision,0.046429,0.534884
torchxrayvision,0.046992,0.534884
torchxrayvision,0.046992,0.536673
torchxrayvision,0.047932,0.536673
torchxrayvision,0.047932,0.538462
torchxrayvision,0.048308,0.538462
torchxrayvision,0.048308,0.54025
torchxrayvision,0.048684,0.54025
torchxrayvision,0.048684,0.542039
torchxrayvision,0.049436,0.542039
torchxrayvision,0.049436,0.543828
torchxrayvision,0.050188,0.543828
torchxrayvision,0.050188,0.549195
torchxrayvision,0.051316,0.549195
torchxrayvision,0.051316,0.550984
torchxrayvision,0.051692,0.550984
torchxrayvision,0.051692,0.552773
torchxrayvision,0.052256,0.552773
torchxrayvision,0.052256,0.554562
torchxrayvision,0.052444,0.554562
torchxrayvision,0.052444,0.55814
torchxrayvision,0.05282,0.55814
torchxrayvision,0.05282,0.559928
torchxrayvision,0.053195,0.559928
torchxrayvision,0.053195,0.561717
torchxrayvision,0.053383,0.561717
torchxrayvision,0.053383,0.565295
torchxrayvision,0.053571,0.565295
torchxrayvision,0.053571,0.567084
torchxrayvision,0.053947,0.567084
torchxrayvision,0.053947,0.568873
torchxrayvision,0.055639,0.568873
torchxrayvision,0.056015,0.568873
torchxrayvision,0.057143,0.568873
torchxrayvision,0.057143,0.570662
torchxrayvision,0.058647,0.570662
torchxrayvision,0.058647,0.57424
torchxrayvision,0.059023,0.57424
torchxrayvision,0.059023,0.576029
torchxrayvision,0.060338,0.576029
torchxrayvision,0.060338,0.577818
torchxrayvision,0.060526,0.577818
torchxrayvision,0.060526,0.581395
torchxrayvision,0.060902,0.581395
torchxrayvision,0.060902,0.583184
torchxrayvision,0.06109,0.583184
torchxrayvision,0.06109,0.588551
torchxrayvision,0.061654,0.588551
torchxrayvision,0.061654,0.59034
torchxrayvision,0.061842,0.59034
torchxrayvision,0.061842,0.593918
torchxrayvision,0.062218,0.593918
torchxrayvision,0.062594,0.593918
torchxrayvision,0.06297,0.593918
torchxrayvision,0.06297,0.595707
torchxrayvision,0.063722,0.595707
torchxrayvision,0.063722,0.597496
torchxrayvision,0.06391,0.597496
torchxrayvision,0.06391,0.599284
torchxrayvision,0.065226,0.599284
torchxrayvision,0.065602,0.599284
torchxrayvision,0.065977,0.599284
torchxrayvision,0.066353,0.599284
torchxrayvision,0.066541,0.599284
torchxrayvision,0.066541,0.601073
torchxrayvision,0.067293,0.601073
torchxrayvision,0.067293,0.602862
torchxrayvision,0.068985,0.602862
torchxrayvision,0.068985,0.604651
torchxrayvision,0.069361,0.604651
torchxrayvision,0.069361,0.610018
torchxrayvision,0.070301,0.610018
torchxrayvision,0.070677,0.610018
torchxrayvision,0.070677,0.611807
torchxrayvision,0.072932,0.611807
torchxrayvision,0.072932,0.615385
torchxrayvision,0.073496,0.615385
torchxrayvision,0.073496,0.617174
torchxrayvision,0.076316,0.617174
torchxrayvision,0.076316,0.618962
torchxrayvision,0.079699,0.618962
torchxrayvision,0.080075,0.618962
torchxrayvision,0.080263,0.618962
torchxrayvision,0.080263,0.620751
torchxrayvision,0.080639,0.620751
torchxrayvision,0.080639,0.62254
torchxrayvision,0.081015,0.62254
torchxrayvision,0.081015,0.624329
torchxrayvision,0.083271,0.624329
torchxrayvision,0.083271,0.626118
torchxrayvision,0.086654,0.626118
torchxrayvision,0.086654,0.627907
torchxrayvision,0.086842,0.627907
torchxrayvision,0.086842,0.629696
torchxrayvision,0.08703,0.629696
torchxrayvision,0.08703,0.631485
torchxrayvision,0.087406,0.631485
torchxrayvision,0.087406,0.635063
torchxrayvision,0.088722,0.635063
torchxrayvision,0.088722,0.636852
torchxrayvision,0.089662,0.636852
torchxrayvision,0.089662,0.63864
torchxrayvision,0.090789,0.63864
torchxrayvision,0.090789,0.640429
torchxrayvision,0.090977,0.640429
torchxrayvision,0.090977,0.644007
torchxrayvision,0.091353,0.644007
torchxrayvision,0.091353,0.645796
torchxrayvision,0.091541,0.645796
torchxrayvision,0.091541,0.649374
torchxrayvision,0.092857,0.649374
torchxrayvision,0.092857,0.651163
torchxrayvision,0.093233,0.651163
torchxrayvision,0.093233,0.652952
torchxrayvision,0.095677,0.652952
torchxrayvision,0.095677,0.654741
torchxrayvision,0.09906,0.654741
torchxrayvision,0.09906,0.65653
torchxrayvision,0.099812,0.65653
torchxrayvision,0.099812,0.658318
torchxrayvision,0.100188,0.658318
torchxrayvision,0.100188,0.660107
torchxrayvision,0.101692,0.660107
torchxrayvision,0.101692,0.661896
torchxrayvision,0.102632,0.661896
torchxrayvision,0.102632,0.663685
torchxrayvision,0.10282,0.663685
torchxrayvision,0.10282,0.667263
torchxrayvision,0.103008,0.667263
torchxrayvision,0.103008,0.669052
torchxrayvision,0.104887,0.669052
torchxrayvision,0.105263,0.669052
torchxrayvision,0.105263,0.670841
torchxrayvision,0.106391,0.670841
torchxrayvision,0.106391,0.67263
torchxrayvision,0.107895,0.67263
torchxrayvision,0.107895,0.674419
torchxrayvision,0.109398,0.674419
torchxrayvision,0.109398,0.676208
torchxrayvision,0.111278,0.676208
torchxrayvision,0.111278,0.679785
torchxrayvision,0.113158,0.679785
torchxrayvision,0.113158,0.681574
torchxrayvision,0.114474,0.681574
torchxrayvision,0.114474,0.683363
torchxrayvision,0.114662,0.683363
torchxrayvision,0.114662,0.685152
torchxrayvision,0.118045,0.685152
torchxrayvision,0.118421,0.685152
torchxrayvision,0.119173,0.685152
torchxrayvision,0.119173,0.68873
torchxrayvision,0.120301,0.68873
torchxrayvision,0.120301,0.690519
torchxrayvision,0.121429,0.690519
torchxrayvision,0.121429,0.692308
torchxrayvision,0.121617,0.692308
torchxrayvision,0.121617,0.694097
torchxrayvision,0.123308,0.694097
torchxrayvision,0.123308,0.695886
torchxrayvision,0.12406,0.695886
torchxrayvision,0.12406,0.697674
torchxrayvision,0.124812,0.697674
torchxrayvision,0.124812,0.699463
torchxrayvision,0.125188,0.699463
torchxrayvision,0.125564,0.699463
torchxrayvision,0.12688,0.699463
torchxrayvision,0.127256,0.699463
torchxrayvision,0.12782,0.699463
torchxrayvision,0.12782,0.701252
torchxrayvision,0.128759,0.701252
torchxrayvision,0.128759,0.70483
torchxrayvision,0.131767,0.70483
torchxrayvision,0.132143,0.70483
torchxrayvision,0.132707,0.70483
torchxrayvision,0.132707,0.706619
torchxrayvision,0.134586,0.706619
torchxrayvision,0.134586,0.708408
torchxrayvision,0.134774,0.708408
torchxrayvision,0.134774,0.710197
torchxrayvision,0.13515,0.710197
torchxrayvision,0.13515,0.711986
torchxrayvision,0.135714,0.711986
torchxrayvision,0.135714,0.713775
torchxrayvision,0.139286,0.713775
torchxrayvision,0.139286,0.715564
torchxrayvision,0.140602,0.715564
torchxrayvision,0.140602,0.717352
torchxrayvision,0.141729,0.717352
torchxrayvision,0.141729,0.719141
torchxrayvision,0.142669,0.719141
torchxrayvision,0.142669,0.72093
torchxrayvision,0.143045,0.72093
torchxrayvision,0.143045,0.722719
torchxrayvision,0.146053,0.722719
torchxrayvision,0.146429,0.722719
torchxrayvision,0.148872,0.722719
torchxrayvision,0.148872,0.724508
torchxrayvision,0.152068,0.724508
torchxrayvision,0.152068,0.726297
torchxrayvision,0.154511,0.726297
torchxrayvision,0.154511,0.728086
torchxrayvision,0.154887,0.728086
torchxrayvision,0.154887,0.729875
torchxrayvision,0.156579,0.729875
torchxrayvision,0.156579,0.731664
torchxrayvision,0.159023,0.731664
torchxrayvision,0.159023,0.733453
torchxrayvision,0.159211,0.733453
torchxrayvision,0.159211,0.735242
torchxrayvision,0.166917,0.735242
torchxrayvision,0.166917,0.73703
torchxrayvision,0.170865,0.73703
torchxrayvision,0.170865,0.740608
torchxrayvision,0.171241,0.740608
torchxrayvision,0.171241,0.742397
torchxrayvision,0.172744,0.742397
torchxrayvision,0.172744,0.744186
torchxrayvision,0.172932,0.744186
torchxrayvision,0.172932,0.745975
torchxrayvision,0.175188,0.745975
torchxrayvision,0.175188,0.747764
torchxrayvision,0.17782,0.747764
torchxrayvision,0.17782,0.749553
torchxrayvision,0.178947,0.749553
torchxrayvision,0.178947,0.751342
torchxrayvision,0.180451,0.751342
torchxrayvision,0.180451,0.753131
torchxrayvision,0.181767,0.753131
torchxrayvision,0.181767,0.754919
torchxrayvision,0.182143,0.754919
torchxrayvision,0.182143,0.756708
torchxrayvision,0.182895,0.756708
torchxrayvision,0.182895,0.758497
torchxrayvision,0.183835,0.758497
torchxrayvision,0.183835,0.760286
torchxrayvision,0.184023,0.760286
torchxrayvision,0.184023,0.762075
torchxrayvision,0.185526,0.762075
torchxrayvision,0.185526,0.763864
torchxrayvision,0.186278,0.763864
torchxrayvision,0.186278,0.765653
torchxrayvision,0.186466,0.765653
torchxrayvision,0.186466,0.767442
torchxrayvision,0.186842,0.767442
torchxrayvision,0.187218,0.767442
torchxrayvision,0.190414,0.767442
torchxrayvision,0.190414,0.769231
torchxrayvision,0.193985,0.769231
torchxrayvision,0.193985,0.77102
torchxrayvision,0.196053,0.77102
torchxrayvision,0.196053,0.772809
torchxrayvision,0.197368,0.772809
torchxrayvision,0.197744,0.772809
torchxrayvision,0.201692,0.772809
torchxrayvision,0.201692,0.774597
torchxrayvision,0.203195,0.774597
torchxrayvision,0.203571,0.774597
torchxrayvision,0.203947,0.774597
torchxrayvision,0.203947,0.776386
torchxrayvision,0.204699,0.776386
torchxrayvision,0.205075,0.776386
torchxrayvision,0.207331,0.776386
torchxrayvision,0.207331,0.778175
torchxrayvision,0.207707,0.778175
torchxrayvision,0.208459,0.778175
torchxrayvision,0.208459,0.779964
torchxrayvision,0.21203,0.779964
torchxrayvision,0.21203,0.781753
torchxrayvision,0.216729,0.781753
torchxrayvision,0.216729,0.783542
torchxrayvision,0.217669,0.783542
torchxrayvision,0.218045,0.783542
torchxrayvision,0.218421,0.783542
torchxrayvision,0.218421,0.785331
torchxrayvision,0.220113,0.785331
torchxrayvision,0.220113,0.78712
torchxrayvision,0.220865,0.78712
torchxrayvision,0.221241,0.78712
torchxrayvision,0.221805,0.78712
torchxrayvision,0.22218,0.78712
torchxrayvision,0.225,0.78712
torchxrayvision,0.225,0.788909
torchxrayvision,0.226504,0.788909
torchxrayvision,0.226504,0.790698
torchxrayvision,0.227068,0.790698
torchxrayvision,0.227068,0.792487
torchxrayvision,0.228759,0.792487
torchxrayvision,0.228759,0.794275
torchxrayvision,0.229323,0.794275
torchxrayvision,0.229699,0.794275
torchxrayvision,0.230075,0.794275
torchxrayvision,0.230075,0.796064
torchxrayvision,0.234211,0.796064
torchxrayvision,0.234211,0.799642
torchxrayvision,0.237218,0.799642
torchxrayvision,0.237218,0.801431
torchxrayvision,0.239662,0.801431
torchxrayvision,0.240038,0.801431
torchxrayvision,0.240226,0.801431
torchxrayvision,0.240226,0.80322
torchxrayvision,0.241541,0.80322
torchxrayvision,0.241541,0.805009
torchxrayvision,0.241917,0.805009
torchxrayvision,0.242293,0.805009
torchxrayvision,0.246429,0.805009
torchxrayvision,0.246429,0.806798
torchxrayvision,0.248872,0.806798
torchxrayvision,0.248872,0.808587
torchxrayvision,0.25094,0.808587
torchxrayvision,0.25094,0.810376
torchxrayvision,0.254699,0.810376
torchxrayvision,0.254699,0.812165
torchxrayvision,0.257707,0.812165
torchxrayvision,0.257707,0.815742
torchxrayvision,0.258271,0.815742
torchxrayvision,0.258271,0.817531
torchxrayvision,0.258647,0.817531
torchxrayvision,0.259398,0.817531
torchxrayvision,0.259398,0.81932
torchxrayvision,0.259774,0.81932
torchxrayvision,0.26015,0.81932
torchxrayvision,0.26109,0.81932
torchxrayvision,0.26109,0.821109
torchxrayvision,0.267481,0.821109
torchxrayvision,0.267481,0.822898
torchxrayvision,0.268609,0.822898
torchxrayvision,0.268609,0.824687
torchxrayvision,0.275376,0.824687
torchxrayvision,0.275376,0.826476
torchxrayvision,0.276316,0.826476
torchxrayvision,0.276316,0.828265
torchxrayvision,0.282143,0.828265
torchxrayvision,0.282519,0.828265
torchxrayvision,0.282895,0.828265
torchxrayvision,0.282895,0.830054
torchxrayvision,0.287218,0.830054
torchxrayvision,0.287218,0.831843
torchxrayvision,0.294361,0.831843
torchxrayvision,0.294361,0.833631
torchxrayvision,0.295301,0.833631
torchxrayvision,0.295677,0.833631
torchxrayvision,0.300752,0.833631
torchxrayvision,0.300752,0.83542
torchxrayvision,0.301504,0.83542
torchxrayvision,0.30188,0.83542
torchxrayvision,0.307895,0.83542
torchxrayvision,0.307895,0.837209
torchxrayvision,0.309962,0.837209
torchxrayvision,0.309962,0.838998
torchxrayvision,0.310902,0.838998
torchxrayvision,0.311278,0.838998
torchxrayvision,0.312406,0.838998
torchxrayvision,0.312782,0.838998
torchxrayvision,0.318045,0.838998
torchxrayvision,0.318045,0.840787
torchxrayvision,0.319549,0.840787
torchxrayvision,0.319549,0.842576
torchxrayvision,0.322368,0.842576
torchxrayvision,0.322368,0.844365
torchxrayvision,0.322556,0.844365
torchxrayvision,0.322932,0.844365
torchxrayvision,0.323684,0.844365
torchxrayvision,0.323684,0.846154
torchxrayvision,0.330451,0.846154
torchxrayvision,0.330827,0.846154
torchxrayvision,0.331015,0.846154
torchxrayvision,0.331015,0.847943
torchxrayvision,0.333835,0.847943
torchxrayvision,0.334211,0.847943
torchxrayvision,0.334211,0.849732
torchxrayvision,0.33797,0.849732
torchxrayvision,0.338346,0.849732
torchxrayvision,0.339474,0.849732
torchxrayvision,0.339474,0.851521
torchxrayvision,0.345113,0.851521
torchxrayvision,0.345489,0.851521
torchxrayvision,0.346241,0.851521
torchxrayvision,0.346241,0.853309
torchxrayvision,0.346429,0.853309
torchxrayvision,0.346429,0.855098
torchxrayvision,0.353383,0.855098
torchxrayvision,0.353383,0.856887
torchxrayvision,0.356391,0.856887
torchxrayvision,0.356391,0.858676
torchxrayvision,0.356767,0.858676
torchxrayvision,0.356767,0.860465
torchxrayvision,0.357707,0.860465
torchxrayvision,0.357707,0.862254
torchxrayvision,0.358271,0.862254
torchxrayvision,0.358271,0.864043
torchxrayvision,0.359586,0.864043
torchxrayvision,0.359962,0.864043
torchxrayvision,0.367105,0.864043
torchxrayvision,0.367105,0.865832
torchxrayvision,0.372932,0.865832
torchxrayvision,0.372932,0.867621
torchxrayvision,0.374436,0.867621
torchxrayvision,0.374436,0.86941
torchxrayvision,0.377068,0.86941
torchxrayvision,0.377444,0.86941
torchxrayvision,0.381767,0.86941
torchxrayvision,0.382143,0.86941
torchxrayvision,0.384586,0.86941
torchxrayvision,0.384586,0.871199
torchxrayvision,0.384774,0.871199
torchxrayvision,0.384774,0.872987
torchxrayvision,0.387782,0.872987
torchxrayvision,0.387782,0.874776
torchxrayvision,0.392857,0.874776
torchxrayvision,0.392857,0.876565
torchxrayvision,0.403571,0.876565
torchxrayvision,0.403571,0.878354
torchxrayvision,0.410526,0.878354
torchxrayvision,0.410526,0.880143
torchxrayvision,0.41109,0.880143
torchxrayvision,0.41109,0.881932
torchxrayvision,0.415789,0.881932
torchxrayvision,0.415789,0.883721
torchxrayvision,0.417105,0.883721
torchxrayvision,0.417481,0.883721
torchxrayvision,0.420113,0.883721
torchxrayvision,0.420113,0.88551
torchxrayvision,0.424624,0.88551
torchxrayvision,0.424624,0.887299
torchxrayvision,0.428008,0.887299
torchxrayvision,0.428383,0.887299
torchxrayvision,0.429135,0.887299
torchxrayvision,0.429135,0.889088
torchxrayvision,0.43797,0.889088
torchxrayvision,0.43797,0.890877
torchxrayvision,0.442105,0.890877
torchxrayvision,0.442105,0.892665
torchxrayvision,0.448308,0.892665
torchxrayvision,0.448308,0.894454
torchxrayvision,0.450188,0.894454
torchxrayvision,0.450188,0.896243
torchxrayvision,0.452068,0.896243
torchxrayvision,0.452068,0.898032
torchxrayvision,0.454323,0.898032
torchxrayvision,0.454323,0.899821
torchxrayvision,0.466729,0.899821
torchxrayvision,0.466729,0.90161
torchxrayvision,0.467481,0.90161
torchxrayvision,0.467481,0.903399
torchxrayvision,0.471053,0.903399
torchxrayvision,0.471053,0.905188
torchxrayvision,0.48609,0.905188
torchxrayvision,0.48609,0.906977
torchxrayvision,0.490602,0.906977
torchxrayvision,0.490977,0.906977
torchxrayvision,0.496805,0.906977
torchxrayvision,0.496805,0.908766
torchxrayvision,0.49812,0.908766
torchxrayvision,0.498496,0.908766
torchxrayvision,0.5,0.908766
torchxrayvision,0.5,0.910555
torchxrayvision,0.501128,0.910555
torchxrayvision,0.501128,0.912343
torchxrayvision,0.501692,0.912343
torchxrayvision,0.501692,0.914132
torchxrayvision,0.505639,0.914132
torchxrayvision,0.505639,0.915921
torchxrayvision,0.507707,0.915921
torchxrayvision,0.508083,0.915921
torchxrayvision,0.512406,0.915921
torchxrayvision,0.512406,0.91771
torchxrayvision,0.522744,0.91771
torchxrayvision,0.52312,0.91771
torchxrayvision,0.52406,0.91771
torchxrayvision,0.524436,0.91771
torchxrayvision,0.536278,0.91771
torchxrayvision,0.536654,0.91771
torchxrayvision,0.536842,0.91771
torchxrayvision,0.536842,0.919499
torchxrayvision,0.538722,0.919499
torchxrayvision,0.538722,0.921288
torchxrayvision,0.53891,0.921288
torchxrayvision,0.539286,0.921288
torchxrayvision,0.542669,0.921288
torchxrayvision,0.542669,0.923077
torchxrayvision,0.546992,0.923077
torchxrayvision,0.546992,0.924866
torchxrayvision,0.55,0.924866
torchxrayvision,0.550376,0.924866
torchxrayvision,0.550564,0.924866
torchxrayvision,0.550564,0.926655
torchxrayvision,0.554135,0.926655
torchxrayvision,0.554135,0.928444
torchxrayvision,0.565226,0.928444
torchxrayvision,0.565226,0.930233
torchxrayvision,0.565414,0.930233
torchxrayvision,0.565414,0.932021
torchxrayvision,0.575188,0.932021
torchxrayvision,0.575188,0.93381
torchxrayvision,0.57782,0.93381
torchxrayvision,0.578195,0.93381
torchxrayvision,0.578947,0.93381
torchxrayvision,0.578947,0.935599
torchxrayvision,0.581579,0.935599
torchxrayvision,0.581579,0.937388
torchxrayvision,0.584774,0.937388
torchxrayvision,0.58515,0.937388
torchxrayvision,0.58797,0.937388
torchxrayvision,0.58797,0.939177
torchxrayvision,0.592293,0.939177
torchxrayvision,0.592293,0.940966
torchxrayvision,0.601504,0.940966
torchxrayvision,0.601504,0.942755
torchxrayvision,0.603383,0.942755
torchxrayvision,0.603383,0.944544
torchxrayvision,0.613346,0.944544
torchxrayvision,0.613346,0.946333
torchxrayvision,0.626128,0.946333
torchxrayvision,0.626128,0.948122
torchxrayvision,0.631955,0.948122
torchxrayvision,0.631955,0.949911
torchxrayvision,0.632895,0.949911
torchxrayvision,0.632895,0.951699
torchxrayvision,0.635902,0.951699
torchxrayvision,0.635902,0.953488
torchxrayvision,0.639662,0.953488
torchxrayvision,0.639662,0.955277
torchxrayvision,0.644737,0.955277
torchxrayvision,0.644737,0.957066
torchxrayvision,0.653383,0.957066
torchxrayvision,0.653383,0.958855
torchxrayvision,0.654323,0.958855
torchxrayvision,0.654323,0.960644
torchxrayvision,0.666165,0.960644
torchxrayvision,0.666165,0.962433
torchxrayvision,0.692105,0.962433
torchxrayvision,0.692105,0.964222
torchxrayvision,0.698872,0.964222
torchxrayvision,0.698872,0.966011
torchxrayvision,0.705639,0.966011
torchxrayvision,0.705639,0.9678
torchxrayvision,0.718797,0.9678
torchxrayvision,0.718797,0.969589
torchxrayvision,0.728571,0.969589
torchxrayvision,0.728947,0.969589
torchxrayvision,0.742481,0.969589
torchxrayvision,0.742857,0.969589
torchxrayvision,0.751128,0.969589
torchxrayvision,0.751128,0.971377
torchxrayvision,0.762782,0.971377
torchxrayvision,0.762782,0.973166
torchxrayvision,0.763534,0.973166
torchxrayvision,0.763534,0.974955
torchxrayvision,0.765038,0.974955
torchxrayvision,0.765414,0.974955
torchxrayvision,0.784586,0.974955
torchxrayvision,0.784586,0.976744
torchxrayvision,0.786466,0.976744
torchxrayvision,0.786842,0.976744
torchxrayvision,0.79906,0.976744
torchxrayvision,0.79906,0.978533
torchxrayvision,0.8,0.978533
torchxrayvision,0.800376,0.978533
torchxrayvision,0.813722,0.978533
torchxrayvision,0.813722,0.980322
torchxrayvision,0.831391,0.980322
torchxrayvision,0.831767,0.980322
torchxrayvision,0.84812,0.980322
torchxrayvision,0.84812,0.982111
torchxrayvision,0.871429,0.982111
torchxrayvision,0.871429,0.9839
torchxrayvision,0.889474,0.9839
torchxrayvision,0.889474,0.985689
torchxrayvision,0.892481,0.985689
torchxrayvision,0.892481,0.987478
torchxrayvision,0.936842,0.987478
torchxrayvision,0.936842,0.989267
torchxrayvision,0.941541,0.989267
torchxrayvision,0.941541,0.991055
torchxrayvision,0.972368,0.991055
torchxrayvision,0.972368,0.992844
torchxrayvision,0.97406,0.992844
torchxrayvision,0.97406,0.994633
torchxrayvision,0.989098,0.994633
torchxrayvision,0.989098,0.996422
torchxrayvision,0.989662,0.996422
torchxrayvision,0.989662,0.998211
torchxrayvision,0.998684,0.998211
torchxrayvision,0.998684,1.0
torchxrayvision,1.0,1.0
dinov2,0.0,0.0
dinov2,0.000188,0.001789
dinov2,0.000376,0.003578
dinov2,0.000564,0.005367
dinov2,0.000752,0.007156
dinov2,0.00094,0.012522
dinov2,0.001692,0.0161
dinov2,0.00188,0.017889
dinov2,0.002068,0.019678
dinov2,0.002444,0.026834
