embedding,recall,precision
dinov2,0.951699,0.111671
dinov2,0.951699,0.111929
dinov2,0.951699,0.112189
dinov2,0.951699,0.11245
dinov2,0.951699,0.112712
dinov2,0.949911,0.112763
dinov2,0.949911,0.113027
dinov2,0.949911,0.113292
dinov2,0.948122,0.113345
dinov2,0.946333,0.113398
dinov2,0.946333,0.113666
dinov2,0.944544,0.11372
dinov2,0.944544,0.11399
dinov2,0.944544,0.114261
dinov2,0.942755,0.114317
dinov2,0.940966,0.114373
dinov2,0.937388,0.114211
dinov2,0.937388,0.114485
dinov2,0.937388,0.114761
dinov2,0.937388,0.115038
dinov2,0.937388,0.115317
dinov2,0.937388,0.115597
dinov2,0.937388,0.115878
dinov2,0.935599,0.115939
dinov2,0.932021,0.115804
dinov2,0.932021,0.116087
dinov2,0.932021,0.116373
dinov2,0.932021,0.116685
dinov2,0.932021,0.116974
dinov2,0.932021,0.117263
dinov2,0.930233,0.117329
dinov2,0.930233,0.11762
dinov2,0.930233,0.117914
dinov2,0.928444,0.117981
dinov2,0.928444,0.118277
dinov2,0.928444,0.118574
dinov2,0.928444,0.118873
dinov2,0.928444,0.119173
dinov2,0.928444,0.119475
dinov2,0.928444,0.119806
dinov2,0.926655,0.119907
dinov2,0.924866,0.119981
dinov2,0.924866,0.120289
dinov2,0.924866,0.120597
dinov2,0.924866,0.120907
dinov2,0.924866,0.121219
dinov2,0.924866,0.121533
dinov2,0.924866,0.121848
dinov2,0.923077,0.121928
dinov2,0.921288,0.122009
dinov2,0.921288,0.122328
dinov2,0.921288,0.122648
dinov2,0.921288,0.123
dinov2,0.921288,0.123324
dinov2,0.921288,0.123649
dinov2,0.921288,0.124007
dinov2,0.919499,0.124095
dinov2,0.91771,0.124183
dinov2,0.91771,0.124515
dinov2,0.91771,0.124848
dinov2,0.91771,0.125183
dinov2,0.915921,0.125306
dinov2,0.914132,0.125399
dinov2,0.912343,0.125492
dinov2,0.910555,0.125586
dinov2,0.910555,0.125928
dinov2,0.910555,0.126271
dinov2,0.910555,0.126648
dinov2,0.910555,0.126996
dinov2,0.905188,0.126595
dinov2,0.905188,0.126944
dinov2,0.905188,0.127296
dinov2,0.905188,0.127649
dinov2,0.903399,0.127751
dinov2,0.90161,0.127854
dinov2,0.899821,0.127957
dinov2,0.898032,0.128061
dinov2,0.896243,0.128231
dinov2,0.892665,0.12808
dinov2,0.892665,0.128443
dinov2,0.892665,0.128807
dinov2,0.892665,0.129208
dinov2,0.892665,0.129577
dinov2,0.892665,0.129948
dinov2,0.892665,0.130321
dinov2,0.892665,0.130697
dinov2,0.892665,0.131074
dinov2,0.892665,0.131454
dinov2,0.892665,0.131836
dinov2,0.892665,0.13222
dinov2,0.892665,0.132607
dinov2,0.890877,0.132729
dinov2,0.889088,0.132852
dinov2,0.889088,0.133244
dinov2,0.889088,0.133674
dinov2,0.889088,0.134071
dinov2,0.887299,0.134199
dinov2,0.88551,0.134328
dinov2,0.883721,0.134458
dinov2,0.883721,0.134862
dinov2,0.883721,0.135268
dinov2,0.883721,0.135677
dinov2,0.881932,0.135813
dinov2,0.880143,0.135987
dinov2,0.880143,0.136401
dinov2,0.880143,0.136819
dinov2,0.878354,0.13696
dinov2,0.878354,0.137381
dinov2,0.878354,0.137805
dinov2,0.878354,0.138232
dinov2,0.876565,0.138379
dinov2,0.876565,0.13881
dinov2,0.876565,0.139284
dinov2,0.876565,0.139721
dinov2,0.872987,0.139628
dinov2,0.871199,0.139782
dinov2,0.86941,0.139937
dinov2,0.86941,0.140422
dinov2,0.86941,0.14087
dinov2,0.86941,0.14132
dinov2,0.86941,0.141774
dinov2,0.86941,0.14223
dinov2,0.867621,0.142396
dinov2,0.867621,0.142857
dinov2,0.865832,0.143026
dinov2,0.862254,0.142899
dinov2,0.856887,0.142475
dinov2,0.856887,0.142985
dinov2,0.856887,0.143456
dinov2,0.853309,0.143329
dinov2,0.853309,0.143805
dinov2,0.851521,0.143981
dinov2,0.847943,0.143854
dinov2,0.844365,0.143727
dinov2,0.842576,0.143905
dinov2,0.842576,0.14439
dinov2,0.842576,0.144878
dinov2,0.842576,0.14537
dinov2,0.842576,0.145911
dinov2,0.842576,0.14641
dinov2,0.840787,0.1466
dinov2,0.838998,0.146792
dinov2,0.838998,0.147345
dinov2,0.837209,0.147541
dinov2,0.837209,0.148101
dinov2,0.83542,0.148301
dinov2,0.83542,0.148821
dinov2,0.831843,0.148705
dinov2,0.831843,0.14923
dinov2,0.828265,0.149162
dinov2,0.826476,0.14937
dinov2,0.826476,0.149903
dinov2,0.826476,0.15044
dinov2,0.826476,0.15098
dinov2,0.824687,0.151197
dinov2,0.822898,0.151415
dinov2,0.821109,0.151635
dinov2,0.821109,0.152188
dinov2,0.821109,0.152745
dinov2,0.821109,0.153358
dinov2,0.821109,0.153924
dinov2,0.821109,0.154493
dinov2,0.821109,0.155068
dinov2,0.817531,0.154968
dinov2,0.815742,0.155208
dinov2,0.815742,0.155791
dinov2,0.812165,0.155693
dinov2,0.810376,0.155992
dinov2,0.810376,0.156585
dinov2,0.810376,0.157183
dinov2,0.810376,0.157785
dinov2,0.810376,0.158392
dinov2,0.810376,0.159003
dinov2,0.808587,0.159267
dinov2,0.808587,0.159887
dinov2,0.805009,0.159801
dinov2,0.805009,0.160428
dinov2,0.80322,0.160759
dinov2,0.799642,0.160676
dinov2,0.799642,0.161314
dinov2,0.799642,0.161957
dinov2,0.799642,0.162605
dinov2,0.794275,0.162162
dinov2,0.794275,0.162816
dinov2,0.792487,0.163108
dinov2,0.790698,0.163401
dinov2,0.790698,0.164068
dinov2,0.78712,0.163996
dinov2,0.78712,0.164671
dinov2,0.785331,0.164976
dinov2,0.785331,0.16566
dinov2,0.783542,0.166035
dinov2,0.781753,0.166349
dinov2,0.781753,0.167049
dinov2,0.781753,0.167754
dinov2,0.778175,0.167695
dinov2,0.778175,0.168409
dinov2,0.776386,0.16874
dinov2,0.774597,0.169075
dinov2,0.772809,0.169412
dinov2,0.769231,0.169358
dinov2,0.765653,0.169304
dinov2,0.765653,0.170111
dinov2,0.763864,0.170459
dinov2,0.763864,0.171211
dinov2,0.763864,0.171969
dinov2,0.763864,0.172735
dinov2,0.762075,0.1731
dinov2,0.762075,0.173949
dinov2,0.762075,0.174733
dinov2,0.758497,0.174773
dinov2,0.758497,0.175569
dinov2,0.758497,0.176373
dinov2,0.758497,0.177258
dinov2,0.758497,0.178076
dinov2,0.758497,0.178903
dinov2,0.758497,0.179737
dinov2,0.754919,0.179727
dinov2,0.753131,0.180145
dinov2,0.751342,0.180567
dinov2,0.751342,0.181425
dinov2,0.749553,0.182016
dinov2,0.745975,0.182017
dinov2,0.744186,0.182456
dinov2,0.742397,0.182981
dinov2,0.738819,0.182986
dinov2,0.73703,0.183519
dinov2,0.73703,0.184423
dinov2,0.731664,0.183986
dinov2,0.731664,0.184901
dinov2,0.731664,0.185825
dinov2,0.728086,0.185845
dinov2,0.728086,0.186783
dinov2,0.726297,0.187269
dinov2,0.724508,0.187761
dinov2,0.724508,0.188723
dinov2,0.722719,0.189227
dinov2,0.72093,0.189736
dinov2,0.719141,0.190341
dinov2,0.719141,0.191337
dinov2,0.717352,0.191866
dinov2,0.717352,0.192881
dinov2,0.717352,0.193907
dinov2,0.715564,0.194458
dinov2,0.710197,0.194037
dinov2,0.708408,0.194595
dinov2,0.70483,0.194664
dinov2,0.703041,0.195231
dinov2,0.703041,0.196402
dinov2,0.701252,0.197084
dinov2,0.701252,0.19828
dinov2,0.699463,0.198881
dinov2,0.695886,0.198977
dinov2,0.695886,0.200103
dinov2,0.694097,0.200724
dinov2,0.692308,0.201353
dinov2,0.692308,0.202618
dinov2,0.692308,0.203791
dinov2,0.690519,0.204449
dinov2,0.68873,0.205115
dinov2,0.683363,0.204716
dinov2,0.683363,0.206041
dinov2,0.679785,0.206186
dinov2,0.679785,0.207424
dinov2,0.677996,0.208127
dinov2,0.676208,0.208955
dinov2,0.674419,0.209677
dinov2,0.670841,0.209849
dinov2,0.669052,0.210586
dinov2,0.669052,0.211898
dinov2,0.665474,0.212087
dinov2,0.663685,0.212851
dinov2,0.660107,0.213048
dinov2,0.652952,0.212086
dinov2,0.649374,0.212281
dinov2,0.649374,0.213655
dinov2,0.645796,0.213863
dinov2,0.642218,0.214073
dinov2,0.63864,0.214286
dinov2,0.636852,0.215106
dinov2,0.629696,0.214242
dinov2,0.626118,0.214461
dinov2,0.62254,0.214682
dinov2,0.620751,0.215528
dinov2,0.618962,0.216385
dinov2,0.618962,0.217884
dinov2,0.617174,0.21877
dinov2,0.608229,0.217114
dinov2,0.608229,0.21865
dinov2,0.60644,0.21956
dinov2,0.599284,0.218668
dinov2,0.599284,0.22054
dinov2,0.597496,0.221485
dinov2,0.595707,0.222445
dinov2,0.593918,0.223569
dinov2,0.593918,0.225237
dinov2,0.592129,0.226247
dinov2,0.586762,0.225895
dinov2,0.583184,0.226232
dinov2,0.579606,0.226573
dinov2,0.577818,0.227625
dinov2,0.576029,0.228693
dinov2,0.576029,0.230494
dinov2,0.576029,0.232323
dinov2,0.57424,0.233455
dinov2,0.568873,0.233138
dinov2,0.568873,0.235033
dinov2,0.568873,0.237136
dinov2,0.568873,0.239278
dinov2,0.563506,0.238998
dinov2,0.561717,0.240245
dinov2,0.556351,0.240154
dinov2,0.554562,0.241433
dinov2,0.552773,0.242734
dinov2,0.549195,0.243458
dinov2,0.543828,0.2432
dinov2,0.538462,0.242938
dinov2,0.529517,0.241042
dinov2,0.52415,0.241152
dinov2,0.522361,0.242727
dinov2,0.520572,0.244128
dinov2,0.518784,0.245555
dinov2,0.516995,0.247009
dinov2,0.516995,0.249353
dinov2,0.513417,0.25
dinov2,0.506261,0.248901
dinov2,0.504472,0.250444
dinov2,0.500894,0.251121
dinov2,0.495528,0.251133
dinov2,0.493739,0.252747
dinov2,0.49195,0.254394
dinov2,0.488372,0.25514
dinov2,0.481216,0.254253
dinov2,0.477639,0.255014
dinov2,0.47585,0.256757
dinov2,0.472272,0.257561
dinov2,0.465116,0.256663
dinov2,0.461538,0.257485
dinov2,0.452594,0.255556
dinov2,0.449016,0.256384
dinov2,0.445438,0.257231
dinov2,0.440072,0.257592
dinov2,0.438283,0.259809
dinov2,0.436494,0.261803
dinov2,0.431127,0.261672
dinov2,0.429338,0.264026
dinov2,0.42576,0.265033
dinov2,0.420394,0.264938
dinov2,0.415027,0.26484
dinov2,0.411449,0.265896
dinov2,0.406082,0.265808
dinov2,0.402504,0.267221
dinov2,0.398927,0.268675
dinov2,0.395349,0.269841
dinov2,0.39356,0.272277
dinov2,0.388193,0.272271
dinov2,0.384615,0.273537
dinov2,0.382826,0.276129
dinov2,0.381038,0.279161
dinov2,0.375671,0.279627
dinov2,0.373882,0.282432
dinov2,0.368515,0.282579
dinov2,0.363148,0.28273
dinov2,0.357782,0.282885
dinov2,0.357782,0.287356
dinov2,0.357782,0.291971
dinov2,0.352415,0.292285
dinov2,0.350626,0.296073
dinov2,0.347048,0.298003
dinov2,0.341682,0.298438
dinov2,0.338104,0.300477
dinov2,0.332737,0.300971
dinov2,0.329159,0.30363
dinov2,0.32737,0.307563
dinov2,0.320215,0.307033
dinov2,0.31127,0.304196
dinov2,0.307692,0.306595
dinov2,0.305903,0.310909
dinov2,0.296959,0.307978
dinov2,0.29517,0.313093
dinov2,0.293381,0.318447
dinov2,0.286225,0.31746
dinov2,0.286225,0.324544
dinov2,0.282648,0.328482
dinov2,0.27907,0.331915
dinov2,0.271914,0.331155
dinov2,0.268336,0.334821
dinov2,0.26297,0.336384
dinov2,0.257603,0.338028
dinov2,0.250447,0.337349
dinov2,0.245081,0.339109
dinov2,0.239714,0.340967
dinov2,0.234347,0.342932
dinov2,0.227191,0.343243
dinov2,0.214669,0.334262
dinov2,0.21288,0.341954
dinov2,0.207513,0.344214
dinov2,0.205725,0.352761
dinov2,0.203936,0.361905
dinov2,0.198569,0.365132
dinov2,0.189624,0.361775
dinov2,0.182469,0.362989
dinov2,0.182469,0.377778
dinov2,0.177102,0.382239
dinov2,0.173524,0.392713
dinov2,0.166369,0.395745
dinov2,0.161002,0.401786
dinov2,0.153846,0.403756
dinov2,0.144902,0.40099
dinov2,0.141324,0.413613
dinov2,0.134168,0.416667
dinov2,0.13059,0.431953
dinov2,0.125224,0.443038
dinov2,0.118068,0.44898
dinov2,0.109123,0.448529
dinov2,0.103757,0.464
dinov2,0.093023,0.460177
dinov2,0.080501,0.441176
dinov2,0.076923,0.472527
dinov2,0.069767,0.4875
dinov2,0.060823,0.492754
dinov2,0.051878,0.5
dinov2,0.044723,0.531915
dinov2,0.033989,0.527778
dinov2,0.021467,0.48
dinov2,0.012522,0.5
dinov2,0.001789,0.333333
